title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
3519,หัวใจติดบั๊ก รักติดปีก,WEB_NOVEL,มุกดอง,SUNDAY,1,14926,9.41,155932,4157,HIATUS,True,‘พายอาร์’ แอบชอบ ‘น้ำน่าน’ เพราะเล่นเกมด้วยกัน พอได้ยินเสียงเขาทุกวันจึงตกหลุมรักเพราะเสียง เธออยากนัดเจอเขามาโดยตลอดแต่เพราะไม่มั่นใจในตัวเองก็เลยบ่ายเบี่ยงเสมอมา จนกระทั่งเธอต้องย้ายบ้านไปอยู่จังหวัดเดียวกับเขา ได้พบกับ ‘ลิง’ เพื่อนสมัยเด็กที่มีอดีตแสนเจ็บปวดกับเธอ
3518,ห้ามหัวใจไม่ให้รักเธอ,DRAMA,"ลีจินยอง,JQ",FRIDAY,7,24053,4.81,682642,21985,COMPLETED,True,ผู้ชายที่ฉันทำได้แค่เฝ้าฝันถึงเพิ่งสูญเสียภรรยาของเขาไป... นี่ฉันกำลังคิดอะไรอยู่กันเนี่ย? ฉันแต่งงานแล้วนะ...
3466,ปฏิบัติการสร้างสุดยอดสามี,ROMANTIC_FANTASY,"Uginon,Curlin,Nuova",WEDNESDAY,25,170030,9.68,4187298,187854,ONGOING,False,แอมเบอร์ ผู้ถูกจับคลุมถุงชนกับดยุกแห่งดินแดนตะวันออก ได้ย้อนเวลากลับมาในคืนเข้าหอของทั้งสอง เธอตั้งใจที่จะเปลี่ยนแปลงชีวิตแต่งงานอันจืดชืดในอดีต เพื่อล้างมลทินให้กับตระกูลดยุกที่ถูกใส่ร้ายว่าเป็นกบฏ แล้วหย่ากับเขา ทว่า..สามีของเธอกลับมีท่าทีต่างจากที่ควรจะเป็น เกิดอะไรขึ้นกับเขากันนะ?
3465,สายลมฤดูร้อน,DRAMA,ฮันคยองชัล,WEDNESDAY,1,32763,9.84,541195,28379,COMPLETED,True,ระหว่างปิดเทอมฤดูร้อน ‘โกยุนโฮ’ อาสากลับต่างจังหวัดไปเยี่ยมคุณย่าแทนพ่อกับแม่ที่ติดธุระ ซึ่งความจริงแล้วยุนโฮเคยมาอาศัยอยู่ที่นี่เมื่อตอนเด็กๆ แต่ความทรงจำของเธอก็จางหายไปตามกาลเวลา ดังนั้นเมื่อได้กลับมาอีกครั้ง ที่นี่จึงกลายเป็นสถานที่ที่ไม่คุ้นเคยไปซะแล้ว แต่สุดท้ายพอได้กลับมาอยู่ในที่เดิมๆ ความทรงจำของเธอก็เริ่มทยอยกลับมาทีละอย่าง โดยเฉพาะเรื่องที่มีเด็กผู้ชายชื่อ ‘ควอนดงฮี’ เข้ามาเกี่ยวข้อง...
3464,นักล่าโหมดออโต้,ACTION,"DANUT,ARO,Black Seed Entertainment",MONDAY,28,76428,8.86,2113542,67076,ONGOING,False,"ปัจจุบัน สาธารณรัฐเกาหลีกำลังถูกรุนรานจากสัตว์ประหลาดจากต่างโลก กลุ่มของนักล่าที่คอยกำจัดเหล่าสัตว์ประหลาด ล่าพวกที่มารุกรานรวมถึงสมบัติ กลายเป็นอาชีพน่าใฝ่ฝันของทุกคน
วันหนึ่ง โอยูซอง ซึ่งใช้ชีวิตเป็นพนักงานพาร์ตไทม์ที่ร้านหมูย่าง ได้ค้นพบโหมดล่าออโต้โดยบังเอิญ เพียงแค่กดปุ่มเปิดก็ทำให้เขามีพละกำลังแกร่งกล้า จนสามารถต่อกรกับพวกสัตว์ประหลาดได้ตัวต่อตัว พลังที่ได้มาแบบไม่ทราบสาเหตุ จะนำเขาเข้าสู่เส้นทางนักล่าอันน่าท้าทายได้หรือไม่?"
3463,เลขาชา ลองทำให้ผมเชื่องสิ!,ROMANCE,"hongju,Ghost Writer",SUNDAY,26,66574,9.62,1422396,60775,ONGOING,False,"ถ้าเธอทำให้คุณชาย ทายาทรุ่นที่สองแห่งตระกูลเศรษฐี เป็นผู้เป็นคนขึ้นมาได้ เอาไปเลยสามร้อยล้านวอน!

กว่าฉันจะพยายามทำให้ คังจูวอน ชายผู้มีรูปร่างหน้าตาเพียบพร้อม แต่ทำตัวไร้สาระไปวันๆ กลับมามีชีวิตชีวาได้ก็แทบแย่ แล้วฉันจะต้องทำยังไงเมื่อเขายังมาบอกชอบฉันอีก?
ชาย็องแอที่ยอมอยู่ร่วมกับคังจูวอน เพื่อเงินก้อนโต จะเลือกอะไรระหว่างสามร้อยล้านกับความรัก"
3460,Friday ศุกร์สยองต้องห้าม,THRILLER,แบจินซู,SATURDAY,3,17020,8.93,581190,23018,COMPLETED,True,ทุก ๆ วันศุกร์ ตำนานต้องห้ามจะถูกเปิดเผย
3459,เออเร่อรัก เลขาคัม,ROMANCE,"QuornQuorn,Parand",WEDNESDAY,27,91323,9.68,2137364,83497,ONGOING,False,"หลังจากที่ ""คัมยูอึน"" ถูกล็อตเตอรี่รางวัลที่ 1 เธอก็หลงนึกไปว่าเธอจะได้ลาออกและหลุดพ้นจากการเป็นเลขาของ ""แชโดฮยอก"" ประธานบริษัทหนุ่มผู้แข็งทื่อและไร้เมตตาเรื่องตารางงาน  แต่จู่ๆ ท่านประธานก็เปลี่ยนไปจนหัวใจของยูอึนเริ่มหวั่นไหว ในขณะที่ท่านประธานเองก็ฉงนกับความเปลี่ยนแปลงของคัมยูอึน และได้แต่คิดว่า ""จะซ่อมเลขาคัมที่พังแล้วยังไงดีนะ?"""
3458,Daily JoJo,SLICE_OF_LIFE,ลีดงกอน,"TUESDAY,SUNDAY",54,24064,9.76,1206540,84462,ONGOING,False,"โรแมนซ์ซิตคอมเรื่องใหม่ของ ลีดงกอน นักเขียน <ยูมิกับเซลล์สมองสุดอลเวง>!
เมื่อ ""อึนโจ"" นักพัฒนาที่มักผัดวันประกันพรุ่ง กับ ""โจวาน"" คนเนี้ยบที่รักษาทั้งรูปร่างภายนอกและอากัปกิริยาอย่างดี ต้องมาทำงานอยู่ในออฟฟิศเดียวกัน คนสองคนที่แตกต่างสุดขั้ว ดูไม่เข้าคู่ กลับค่อย ๆ เข้าอกเข้าใจตัวตนกันและกันมากขึ้น"
3457,ผู้เล่นหน้าใหม่เลเวลแมกซ์,FANTASY,"swingbat,WAN.Z,Maslow",SUNDAY,27,232180,9.67,7324253,195916,ONGOING,False,"""จินฮยอก"" สตรีมเมอร์หนุ่ม ผู้หลงใหลในการเล่นเกม ใช้เวลากว่า 11 ปี ในการบรรลุชั้นบนสุดของ '[หอคอยแห่งความทรหด] เกมแฟนตาซีเสมือนจริง' พอบรรลุเป้าหมายแล้ว จึงเกิดความคิดที่อยากจะล้มเลิกการเล่นเกม และการทำสตรีมมิ่ง แต่จู่ๆ วันหนึ่งเขาก็ตื่นมาพบว่า [หอคอยแห่งความทรหด] โผล่ขึ้นมาในชีวิตจริงซะอย่างนั้น!?"
3456,Money game,THRILLER,แบจินซู,FRIDAY,7,17934,7.74,861655,28092,COMPLETED,True,"เมื่อเขาถูกโกงจนหนี้สินท่วมหัว ชีวิตหมดสิ้นหนทางจนคิดฆ่าตัวตาย ขณะกำลังจะกระโดดจากสะพาน เสียงโทรศัพท์จากตู้โทรศัพท์สาธารณะก็ดังขึ้น นี่คือคำเชิญเข้าร่วมเกมไลฟ์โชว์โดยมีเงินรางวัล 44,800 ล้านวอนเป็นเดิมพัน"
3408,ยอดมนุษย์สาวยุคหิน,ACTION,"แจอา,ฮันการัม",SUNDAY,7,76784,9.53,2707164,112199,COMPLETED,True,"ซุกฮี สาวเหนือมนุษย์ ผู้ใช้ชีวิตอมตะภายใต้รูปลักษณ์อันเยาว์วัย เธอใช้ชีวิตอย่างโดดเดี่ยวด้วยพลังมหาศาลมากว่าพันปี จนกระทั่งวันหนึ่งเธอได้พบกับ แจชิน สัตวแพทย์หนุ่มที่ใกล้ถึงอายุขัย 

เรื่องราวของหญิงอมตะ ผู้สูญสิ้นศรัทธาในการมีชีวิตอยู่ กับชายหนุ่มที่ดิ้นรนเพื่อให้รอดชีวิตต่อไปอีกวัน"
3407,ปริศนามาดามซง,HORROR,Hongjacga,SUNDAY,2,48316,9.8,1781859,87047,COMPLETED,True,จิตรกรไส้แห้ง ยูน ได้รับการจ้างวานให้วาดภาพเหมือนของมาดามซง โดยมีเงื่อนไขว่าให้วาดโดยที่เขาจะไม่ได้เห็นหน้าเธอโดยตรง และระหว่างนั้นห้ามหลบหนีออกจากโรงแรมนัมมุนโดยเด็ดขาด เพื่อหาเงินประทังชีวิต เขาจึงรับเงื่อนไขและเข้ามาอาศัยอยู่ในโรงแรม จากนั้นเหตุการณ์แปลกประหลาดก็ค่อยๆ เกิดขึ้นรอบตัวจิตรกรยูน ความตึงเครียดและบรรยากาศน่าสะพรึงกลัวโอบล้อมตัวเขาเอาไว้ ความลับของมาดามซงกำลังค่อยๆ เปิดเผยออกมา
3393,แผนร้ายซ่อนรัก,ROMANCE,"อีแชยอง,ฮันอูจู",WEDNESDAY,29,66552,9.59,1392957,58236,ONGOING,False,"ยุนอีนาตั้งใจจะส่งจดหมายรักให้ยูจูฮยอง แต่กลับส่งผิดไปให้พี่ชายของเขาที่ชื่อยูกอนโฮแทน อีนาซึ่งกลัวกอนโฮเป็นทุนเดิมเพราะภาพจำอันเลวร้าย ยิ่งขวัญผวากว่าเดิมเมื่อเขาตอบรับคำสารภาพรักของเธอ 
ยุนอีนาทุ่มสุดตัวเพื่อให้ตัวเองโดนทิ้งในเร็ววัน โดยหารู้ไม่ว่า ยูกอนโฮก็กำลังสรรหาวิธีมาพิชิตหัวใจของเธออยู่เช่นกัน"
3392,ยามสุริยันสิ้นแสง,ROMANTIC_FANTASY,MURO,SUNDAY,30,69951,9.59,1420699,56239,ONGOING,False,ฮิลเดการ์ นักรบหญิงฉายาแม่มดแห่งสุริยัน นำทัพจักรวรรดิมอร์เมอราตาเข้าโค่นล้มอาณาจักรเหนือจนราบคาบ ในขณะเดียวกัน เออร์คิน หนุ่มจากอาณาจักรเหนือผู้เชี่ยวชาญด้านสมุนไพร ได้รับการติดต่อจากเหล่าอัศวินที่ทำงานให้กับข้าราชการในวังให้ช่วยรักษาอาการประหลาดของบุคคลชั้นสูงท่านหนึ่ง อาการที่ว่าจะแสดงออกยามไร้แสงอาทิตย์เท่านั้น เออร์คินตอบรับข้อเสนอด้วยความหวังที่ว่าเขาจะมีโอกาสได้เข้าใกล้กษัตริย์แห่งจักรวรรดิมอร์เมอราตา และแม่มดแห่งสุริยันผู้เลื่องลือ เพื่อจะได้แก้แค้นให้กับครอบครัวที่ตายไป
3391,รักต้องกัด,ROMANCE,ซองอึน,WEDNESDAY,29,239734,9.77,6434444,207749,ONGOING,False,"อะไรนะ เธอแข็งแรงขึ้นเพราะโดนกัดงั้นหรอ!? 
นักแสดงหญิงลีแชอีมีชื่อเสียงเสื่อมเสียเพราะพฤติกรรมไร้มารยาทของเธอ ซึ่งเป็นผลมาจากอาการปวดหัวอันไม่รู้สาเหตุ จนกระทั่งวันหนึ่ง เธอล่วงรู้ความลับว่าจริงๆ แล้ว ซออีจุน นักแสดงหนุ่มชื่อดัง เป็นแวมไพร์ และมีพลังที่ช่วยเยียวยาอาการปวดหัวของเธอได้
ลีแชอีที่ต้องการความช่วยเหลือจากเขาจะทำอย่างไร เมื่อซออีจุนยื่นเงื่อนไขให้ทั้งคู่ทำสัญญาคู่รักเป็นการแลกเปลี่ยน!?"
3390,เหยื่ออย่างผมต้องรอด,ACTION,"พาแร,อิมจินกุก",SUNDAY,31,115921,9.8,3440097,108646,ONGOING,False,"อิมดาจุนถูกบูลลีที่โรงเรียนจนชินชา ในขณะที่เขาตัดสินใจจะฆ่าตัวตาย เขาบังเอิญเห็นข่าวเกี่ยวกับเด็กนักเรียนที่ถูกบูลลีเช่นเดียวกับเขา ก่อเหตุฆาตกรรมพวกหัวโจกที่คอยบูลลีตัวเอง อิมดาจุนจึงเปลี่ยนเป้าหมายจากการฆ่าตัวตาย ไปตามฆ่าพวกที่มาบูลลีเขาแทน 
เขาแก้แค้นพวกมันได้สำเร็จ แต่หลังจากนั้นชีวิตเขาก็เปลี่ยนแปลงไป ไม่มีโรงเรียนให้ไป ไม่มีครอบครัวให้กลับไปหา จากครั้งหนึ่งที่เคยโดนรังแกแค่ภายในรั้วโรงเรียน ตอนนี้เขาต้องพยายามเอาตัวรอดจากชีวิตข้างถนนอันโหดร้ายให้ได้!"
3389,SPERMAN 4,COMEDY,ฮาอิลกวอน,FRIDAY,29,23184,9.36,1377070,42733,ONGOING,False,"เมื่อสเปิร์มแมนผู้ช่วยโลกจากองค์กรผู้ไร้ราคะเอาไว้เป็นครั้งที่สองดันมาถูกขังในห้องลับ?!
สเปิร์มแมนตื่นขึ้นมาแล้วพบว่าตัวเองถูกขังอยู่ในห้องแปลกๆและเพื่อนร่วมงานของเขาทั้งหมดก็หายตัวไป
ครั้งนี้เขาต้องฝ่าฟันผ่านด่านกับดักที่ทั้งแปลกประหลาดและน่าอับอายด้วยพลังซูเปอร์ฮีโร่ใหม่ของเขา!
สเปิร์มแมนจะรอดชีวิตออกไปหาผู้คนที่เขารักได้ไหมนะ?"
3388,แบบฝึกหัดรักของเลดี้ตัวร้าย,ROMANTIC_FANTASY,"มิยะชิมะ,บุลทันดัซ",WEDNESDAY,31,98102,9.34,2453379,125029,ONGOING,False,เด็กสาวที่ผิดหวังกับตอนจบของนิยายที่ตัวละครอัศวินอันดับหนึ่งในใจเธอและผลโหวตจากผู้อ่านไม่ได้คู่กับนางเอกอย่างที่คิด ทั้งอัศวินหนุ่มยังจบชีวิตแบบไม่สมกับเป็นมาสเตอร์แห่งดาบอีกต่างหาก เธอคร่ำครวญเสียใจอยู่พักใหญ่ และได้แต่คิดว่าอยากเข้าไปในนิยายและคู่กับอัศวินหนุ่มด้วยตัวเอง จนกระทั่งเธอถูกฟ้าผ่าและตื่นขึ้นมาอีกครั้งในร่างของ 'เอสทิน่า ดริโน บอน ลาสเซีย' หญิงสาวที่คอยกลั่นแกล้ง 'เลออน' อัศวินพระรองในดวงใจของเธออยู่ตลอดเวลาตั้งแต่เด็ก! เธอจะใช้ร่างของยัยตัวร้ายอย่าง 'เอสทิน่า' พิชิตใจเขาได้หรือไม่?
3352,SUNSHINE,BL_GL,Ja,MONDAY,33,78227,9.69,2187818,111882,ONGOING,False,“ซัน” เด็กหนุ่มเรียนดีเด่นที่ใฝ่ฝันอยากเป็นมาเฟียตามรอยพ่อของเขา แต่พ่อของเขาคอยจัดการวางแผนชีวิตเขาให้ไกลจากเส้นทางมาเฟียทั้งหมด ทำให้ซันเขาต้องแอบทำเข้าแก๊งนักเลงของ “ฮัน”  อดีตนักเลงดังประจำถิ่น พร้อมพรรคพวกมากมาย และ ฮัน หัวหน้าแก๊งนักเลงคนดังกล่าวยังเป็นแฟนหนุ่มของซันอีกด้วย แก๊งเริ่มยึดครองถิ่นฐานต่างๆ ตามที่ซันได้วางแผนไว้ เพื่อที่วันหนึ่งแก๊งนี้จะนำเขาไปสู่การเป็นมาเฟียได้สำเร็จ
3351,Another Me,SLICE_OF_LIFE,Hatorik,SATURDAY,30,61033,9.37,1693060,87186,COMPLETED,False,"เพราะหน้าตาธรรมดาเกินไป ""ยิปซี"" จึงถูกคัดออกจากการออดิชั่นวงไอดอลที่เธอเตรียมตัวมาเป็นปี แต่โชคชะตาก็พาให้เธอกลับเข้ามาในเส้นทางของไอดอลอีกครั้งในฐานะ Virtual Idol !"
3339,BACKSTAGE ชอบตอนเธอรัก,BL_GL,"ก่อนกรกฎ,KiriP",TUESDAY,31,59908,9.89,1772250,92541,ONGOING,False,"เมื่ออดีตนักศึกษาแพทย์ ""เรน รัชชุตา"" ผู้เข้าวงการเพื่อตามหา "" ควีน ภาคินี"" นักร้องดังคนโปรดที่ลาออกจากวงการกะทันหันและหายไปอย่างไร้ร่องรอย แต่ใครจะไปคิดว่า...วันนึงพวกเธอจะได้มาเจอกันในฐานะเพื่อนร่วมงาน และคนที่ทำให้หัวใจเต้นแรง"
3319,Tooth fairy ลิขิตรักไซซ์ XL,WEB_NOVEL,Queen B,FRIDAY,1,6714,9.75,86433,2156,COMPLETED,True,"""ชี้ฟ้า"" ว่าที่ทันตแพทย์สาวผู้น่ารักทั้งหน้าตาและจิตใจ แม้จะมีหุ่นอวบจนถูกบุลลี่หลายต่อหลายครั้ง แต่ก็ไม่เคยเสียความมั่นใจ เพราะเธอมีเพื่อนสนิทผู้มีดีกรีเป็นถึงคทากรประจำมหาวิทยาลัยอย่าง ""ต้นกล้า"" ที่คอยอยู่เคียงข้างและให้กำลังใจเสมอ แต่เมื่อเธอได้ทราบข่าวว่าเชฟหนุ่มหล่อที่เธอแอบปลื้มมานานกำลังตามหาสาวสวยหุ่นดีไปร่วมรายการ จากที่เคยไม่แคร์น้ำหนักตัว จึงเกิดแรงฮึดลดน้ำหนักเพื่อพิชิตใจไอดอลในฝัน 

พอกันทีกับฉายายัยช้างน้ำ เตรียมพบกับ tooth fairy นางฟ้าฟันชี้ฟ้าคนสวยได้เลย!"
3317,Change to be best (boy) friend เมื่อเพื่อนของฉัน...,WEB_NOVEL,martian,SATURDAY,1,1660,8.6,22929,710,COMPLETED,True,"จากคนแปลกหน้าในวันรับน้อง กลายมาเป็นเพื่อนสนิท แล้วความรู้สึกที่มากกว่าเพื่อนก็เริ่มก่อตัวขึ้น 
พบกับเรื่องราวในรั้วมหาวิทยาลัยของเพื่อนสนิทที่แอบรักเพื่อน แต่ต้องปิดบังความรู้สึกของตัวเองเพื่อรักษาความสัมพันธ์เอาไว้"
3316,พระชายาผู้ฆ่าหมีขยี้วังมังกร,WEB_NOVEL,RabbitRose,WEDNESDAY,34,25907,9.54,498546,13398,ONGOING,False,สำหรับหญิงสาวผู้เกิดใต้ดาวแห่งความซวยอย่าง ‘เหม่ยเจิน’ เคราะห์ร้ายครั้งนี้ ดูจะหนักหนาสาหัสกว่าทุกครั้งในชีวิต เมื่อเธอเกิดพลัดตกจากยอดเขา ขณะที่อยู่ในระหว่างท่องเที่ยวกับครอบครัว แต่แทนที่เธอจะกระแทกพื้นจนร่างกายแหลกเหลวเสียชีวิต หญิงสาวชาวไทยเชื้อสายจีนกลับฟื้นขึ้นมาและพบว่าตนเองติดอยู่ในโลกอีกโลกหนึ่ง แถมเธอยังกลายเป็นเครื่องสังเวยให้แก่ราชามังกรรูปงามนาม 'ต้าจินหลง' โดยไม่รู้ตัว แต่แค่นี้มีหรือเหม่ยเจินจะเอาตัวรอดไม่ได้ มี 'ความซวย' เป็นอาวุธเสียอย่าง ใครอยากลองดีก็เข้ามาเลย!
3315,Lovely Debor ผมจะยอมเป็นสามีคุณเพื่อใช้หนี้,WEB_NOVEL,Jenny D Renger,SATURDAY,32,24888,8.9,400371,7834,ONGOING,False,‘เจ’ ลูกสาวจากครอบครัวที่ร่ำรวยต้องการที่จะทวงเงินจากครอบครัวเพื่อนของพ่อตัวเองที่ยืมเงินไปหมุนธุรกิจราวสิบล้าน ทว่าบริษัทของพวกเขามีทีท่าจะล้มละลาย เธอเลยรีบตามไปทวงเงินถึงที่บ้าน เมื่อไปถึงกลับพบว่าทั้งครอบครัวบินไปต่างประเทศเรียบร้อยแล้ว เหลือเพียง ‘จิน’ ลูกชายคนเดียวที่นั่งเล่นแท็บเล็ตทำตัวไม่รู้ร้อนรู้หนาว พอเธอทวงถามเงินที่ติดค้างแล้ว เขายังทำตัว ไม่มี ไม่หนี ไม่จ่าย นอกจากจะไม่ได้เงินคืนแล้ว จินยังเสนอตัวแต่งงานล้างหนี้โดยที่เธอไม่ได้ต้องการอีกต่างหาก!!
3314,Utopia ลำนำรักเจ้าชายในฝัน ตอน ศึกรักบัลลังก์พิศวาส,WEB_NOVEL,Queen B,SATURDAY,7,10847,9.75,187826,5191,COMPLETED,True,"""ทาร์ชา"" หญิงงามที่อาศัยอยู่ในดินแดนยูโทเปีย ดินแดนในฝันที่เปี่ยมไปด้วยความสงบสุข ทว่า เรื่องราวในชีวิตของเธอกลับไม่เป็นเช่นนั้น เมื่อจู่ ๆ ""อีสเตอร์"" คนรักของเธอจำต้องตัดความสัมพันธ์เพื่อขึ้นเป็นองค์รัชทายาท เธอเข้าใจดีว่าทุกสิ่งนี้คือทางเดินที่อีกฝ่ายเลือกเพื่อชาติและบ้านเมือง แต่หัวใจของเธอกลับร่ำร้องทวงคืนตำแหน่งข้างกายเขา และนั่นนำให้เธอได้พบเจอกับ ""เอเดน"" เจ้าชายผู้มีใบหน้าราวถอดแบบมาจากอีสเตอร์ ใบหน้าที่ทำให้จิตใจของเธอสั่นคลอน แต่ใครกันล่ะที่จะเป็นผู้ครอบครองหัวใจของเธออย่างแท้จริง..."
3313,The invisible boy next to me,WEB_NOVEL,มุกดอง,SATURDAY,1,5827,9.24,60815,1378,COMPLETED,True,คุณเคยสังเกตมั้ยว่าเพื่อนข้างโต๊ะของคุณเป็นคนยังไง? สำหรับฉัน เขาเป็นผู้ชายปริศนาที่ชอบหายตัวไปอย่างปริศนาที่ไม่รู้ทำไม…ฉันถึงต้องหันไปสนใจอยู่เรื่อย
3303,ยุคแห่งความป่าเถื่อน,ACTION,"ชินอึยชอล,จางแดฮยอน",SUNDAY,32,77506,9.62,2177461,75648,ONGOING,False,"ฉันพบคนที่มีหน้าเหมือนฉัน และเกิดวันเดียวกับฉันในโซเชียลเน็ตเวิร์ก 
ต่างจากฉัน คนที่ไม่รู้แม้กระทั่งอดีตของตัวเอง และโตมาในสถานเลี้ยงเด็กกำพร้า

แต่ฉันคนนั้นที่ฉันเห็นในโซเชียลเน็ตเวิร์กดูเป็นเด็กเรียนดี มีครอบครัวที่รวยมาก ฉันพยายามหาทางพบเขาเพื่อหาเบาะแสเรื่องราวในอดีตของฉัน แต่กลับถูกดึงเข้าไปเกี่ยวข้องในสถานการณ์วุ่นวายที่ฉันไม่คาดคิด..."
3302,สงครามนักรบผู้หวนคืน,FANTASY,"นาลัค,พุงแบ๊ก",SATURDAY,32,117248,4.82,3527094,83408,ONGOING,False,พัคจองซู นักรบผู้กอบกู้อีกโลกหนึ่งได้ย้อนคืนกลับสู่โลกเดิมเพื่อแก้แค้น คิมมินซู นักรบผู้ฆ่าครอบครัวของเขา นี่คือเรื่องราวของนักรบที่ปราศจากตอนจบแสนสุข เพราะมันคือการห่ำหั่นนักรบด้วยกันเอง!
3301,ดรูอิดแห่งสถานีโซล,FANTASY,"ฮวัลซองกม,มุนซองโฮ,จินซอลอู",WEDNESDAY,32,219141,9.71,8355761,215197,ONGOING,False,"""พัคซูโฮ"" กลับมายังโลก หลังจากที่ตกไปอีกโลกนับพันปี ในขณะเดียวกัน โลกที่ซูโฮเคยอาศัยอยู่ได้กลายเป็นสนามรบตั้งแต่มีมอนสเตอร์ปรากฏตัวจากอีกโลกหนึ่ง  จากนี้ไป พัคซูโฮ ดรูอิดผู้รอดชีวิตจากป่าอันโหดร้ายและกลายเป็นราชาแห่งสัตว์ ได้เริ่มต้นการต่อสู้เพื่อพิชิตโลก!"
3300,SAMADHI,FANTASY,"ลีวอนชิก,กุลชาน",SUNDAY,33,82401,9.53,2133872,77936,ONGOING,False,"การศึกษาไม่ได้ดีเด่น รายได้ก็ไม่มาก ""คิมอีพัก"" หนุ่มอายุ 29 มีความปรารถนาเพียงหนึ่งเดียว นั่นก็คือการใช้ชีวิตแบบคนธรรมดา ๆ ให้ได้ แต่สำหรับคิมอีพักที่ยังหางานทำไม่ได้และต้องมาทำงานพาร์ตไทม์กะดึกทุกคืนนั้น มาตราฐานของคำว่า ""ธรรมดา"" ของสังคมจึงดูสูงเสียเหลือเกิน
อยู่มาวันหนึ่งเขาก็ได้พบกับ ""ฮวังมก"" เพื่อนสมัยเข้ารับการเกณฑ์ทหารในรอบ 8 ปีโดยบังเอิญ และฮวังมกก็บอกวิธีพัฒนาพลังเหนือธรรมชาติให้กับคิมอีพัก..."
3299,บันทึกคืนหลอน,HORROR,ยุกกง,TUESDAY,33,53085,9.67,1990201,85989,ONGOING,False,จากความฝันสุดสยองของนักเขียน สู่บันทึกฝันร้ายที่น่ากลัวที่สุด! นี่คือเรื่องจริง หรือความฝันกันแน่?!! พบกับเรื่องราวของฝันร้ายสุดประหลาดที่ค่อย ๆ กลืนกินชีวิตปกติสุขทีละน้อย
3298,เกมรักคว้าหัวใจจักรพรรดิ,ROMANTIC_FANTASY,"kiki,DK,GOYO",MONDAY,32,125516,9.6,3478678,136213,ONGOING,False,หลังจากตั้งใจเรียนมาอย่างยาวนานและหนักหน่วง ในที่สุด 'ราฮยอน'​ ก็สอบผ่านอย่างที่ตั้งใจ ด้วยความที่เธอดีใจมาก จู่ ๆ ดันหัวใจวายตายซะอย่างนั้น เมื่อลืมตาอีกที เธอได้พบกับบุคคลลึกลับที่คาดว่าน่าจะเป็น 'พระเจ้า'​ และชวนให้เธอเล่นเกมชิงหัวใจของจักรพรรดิในต่างโลก เธอต้องทำให้จักรพรรดิผู้เย็นชาตกหลุมรักให้ได้ เพื่อแลกกับการกลับมามีชีวิตอีกครั้ง!
3297,เพียงตะวันจันทร์เจ้าขา,WEB_NOVEL,ดวงมาลย์,SUNDAY,9,8152,9.44,157718,4176,COMPLETED,True,"ความบาดหมางระหว่างคนสองตระกูลกำลังจะจางหาย 
กลับกลายเป็นสายใยรักถักทอ นำความสุขหวนคืนอีกครั้ง
ด้วยฝีมือของวิญญาณสาว และผู้หญิงที่เธอหมายมาดว่าจะได้เป็นลูกสะใภ้!
"
3296,เก็บรักไว้ที่ปลายฟ้า,WEB_NOVEL,ดวงมาลย์,SUNDAY,10,6761,9.49,133301,3792,COMPLETED,True,"กวินทร์ หมอหนุ่มหน้าตี๋ต้องหนีการจับคลุมถุงชนของมารดาไปเป็นหมออยู่บนดอยอันไกลโพ้น แต่แล้วชีวิตอันสงบสุขของเขากลับพังทลายเพราะผู้หญิงที่ชื่อ ขวัญชมัย หลานสาวเจ้าของรีสอร์ตแห่งเดียวบนนั้น เธอทั้งร้าย ยั่วยวน ปั่นป่วนหัวใจ ยิ่งอยู่ใกล้ยิ่งอยากบีบคอ แต่กลับต้องมาร่วมมือกันให้ความรู้ทางด้านสาธารณสุขกับชาวบ้านตามความประสงค์ของใครบางคน
อลวนละคราวนี้ เพราะนับวันแม่ตัวดียิ่งหนักข้อ ใช้ความเซ็กซี่เป็นอาวุธ หมายจะตีหมอหน้าใสใจซื่ออย่างเขาให้แตกพ่าย 
โถ...จะถูกจับกินตับอยู่รอมร่อแล้วยังไม่รู้ตัวอีกนะแม่คุณ!
"
3295,Lost in 2152 อนาคตทดลองรัก ทดสอบใจ,WEB_NOVEL,แทมทาราแรม,"MONDAY,THURSDAY",3,10620,9.19,139589,4290,COMPLETED,True,"โลกกลับตาลปัตรไปหมดเมื่อ ""วิไล"" สาวน้อยผู้มีพ่อเป็นนักวิทยาศาสตร์ ตื่นขึ้นมาแล้วพบว่าตัวเองอยู่ในโลกอนาคต!! ชั่วขณะที่กำลังแตกตื่นอยู่นั่นเอง เธอก็พบกับ ""สเวน"" หนุ่มหล่อมาดดีแต่นิสัยกวนXขั้นสุด แต่เพื่อเอาตัวรอดในโลกที่ไม่รู้จัก เธอจึงจำเป็นต้องเจราจาต่อรองเพื่อที่ซุกหัวนอนชั่วคราว แล้วการหาสารพันวิธีเพื่อกลับอดีตอันแสนปั่นป่วนชวนจักจี้หัวใจก็เริ่มต้นขึ้น!"
